year,month,EU,EN,UE,UN,NE,NU,EU_Layoff,EU_Quit,EU_Other,EN_Layoff,EN_Quit,EN_Other
1981,11,.0205322,.0281011,.22480591,.2041368,.037032101,.0266318,.014972,.0020246,.0035355,.0086808996,.0097142998,.0097059002
1981,12,.021802999,.0268436,.19715071,.2053237,.032719001,.0224673,.0171404,.0017501001,.0029124999,.0086196996,.0088331997,.0093906997
1982,1,.027227201,.032115798,.1815864,.212971,.038883399,.029331099,.0213279,.0023934001,.0035059999,.0093906997,.0123981,.0103269
1982,2,.0192795,.026798001,.20516659,.1849446,.036076799,.030794401,.0137449,.0021766999,.0033579001,.0073664002,.0114833,.0079482999
1982,3,.0201333,.0237481,.2095864,.1837824,.040400401,.028608199,.0158277,.0015598,.0027457001,.0040805,.0108593,.0088083996
1982,4,.0203098,.028175199,.23341051,.1909197,.039775301,.0277615,.0155837,.0018546,.0028715001,.0080632996,.0100188,.010093
1982,5,.018588699,.025599301,.22948,.17863099,.043108601,.032874901,.0135743,.0019862,.0030282,.0070294002,.0085201003,.0100497
1982,6,.021477601,.030532099,.2215153,.17103679,.055655699,.039221801,.0151404,.0016932,.004644,.0102759,.0103959,.0098604001
1982,7,.0237945,.0326766,.24094561,.184242,.056517899,.035627902,.016994501,.0019345999,.0048654,.0114793,.0096519999,.0115453
1982,8,.0205054,.034172099,.21944959,.1897992,.041478399,.03076,.0147058,.0018994,.0039001999,.0106063,.0152548,.0083111003
1982,9,.024222599,.050154202,.2448507,.18556391,.0556353,.030689601,.016466999,.002295,.0054604998,.0096445996,.031888898,.0086206999
1982,10,.021599701,.029167401,.2105902,.17491589,.041382398,.030027701,.0167889,.0017737,.0030371,.0088358996,.0132356,.007096
1982,11,.0224021,.025779501,.1704758,.1733616,.036944602,.028827701,.017778501,.0012269,.0033966999,.0091642002,.0097561004,.0068593002
1982,12,.0207307,.025247701,.1745207,.1815263,.0319697,.029823501,.016512901,.0011564,.0030614,.0087959999,.0084325001,.0080193002
